ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
Kukatja,Kukatja,kuka1246,Kukatja,,,,,
KukuYalanji,Kuku Yalanji,kuku1273,Kuku-Yalanji,,,,,
KukuYalanjiCurr,KukuYalanjiCurr,,,,,,,
Kungadutyi,Kungadutyi,,,,,,,
Kungkari,Kungkari,kuun1236,Kuungkari of Barcoo River,,,,,
Kurnu,Kurnu,kula1275,Kula (Australia),,,,,
Kurrama,Kurrama,kurr1243,Kurrama,,,,,
Kurtjar,Kurtjar,gurd1238,Gurdjar,,,,,
KuukuYau,Kuuku-Ya’u,kuuk1238,Kuuku-Ya'u,,,,,
Linngithigh,Linngithigh,leni1238,Leningitij,,,,,
Mabuiag,Mabuiag,kala1377,Kala Lagaw Ya,,,,,
Malgana,Malgana,malg1242,Malgana,,,,,
Malngin,Malngin,maln1239,Malngin,,,,,
Malyangapa,Malyangapa,maly1234,Malyangapa,,,,,
MangalaMcK,MangalaMcK,,,,,,,
MangalaNW,MangalaNW,,,,,,,
Margany,Margany,marg1253,Margany,,,,,
MartuWangka,Martu Wangka,mart1256,Martu Wangka,,,,,
MaryRiverandBunyaBunyaCountry,Mary River and Bunya Bunya Country,,,,,,,
MathiMathi,Mathi-Mathi,madh1244,Madhi Madhi,,,,,
MayiKulan,Mayi-Kulan,mayi1236,Mayi-Kulan,,,,,
MayiKutuna,Mayi-Kutuna,maya1280,Mayaguduna,,,,,
MayiThakurti,Mayi-Thakurti,mayi1234,Mayi-Thakurti,,,,,
MayiYapi,Mayi-Yapi,mayi1235,Mayi-Yapi,,,,,
Mbabaram,Mbabaram,mbab1239,Mbabaram,,,,,
Mbakwithi,Mbakwithi,angu1242,Anguthimri,,,,,
Minjungbal,Minjungbal,minj1242,Minjungbal,,,,,
Mirniny,Mirniny,kala1379,Kalarko,,,,,
Mithaka,Mithaka,mith1236,Mithaka,,,,,
MountFreelingDiyari,Mount Freeling Diyari,,,,,,,
Mudburra,Mudburra,mudb1240,Mudburra,,,,,
MudburraMcC,Mudburra-McC,,,,,,,
Muruwari,Muruwari,muru1266,Muruwari,,,,,
Narrungga,Narrungga,naru1238,Narungga,,,,,
NggoiMwoi,Ng'goi Mwoi,,,,,,,
Ngaanyatjarra,Ngaanyatjarra,ngaa1240,Ngaanyatjarra,,,,,
Ngadjumaya,Ngadjumaya,ngad1258,Ngadjunmaya,,,,,
Ngadjuri,Ngadjuri,ngad1257,Ngadjuri,,,,,
Ngaiawang,Ngaiawang,lowe1402,Lower Riverland,,,,,
Ngamini,Ngamini,ngam1284,Ngamini,,,,,
Ngardily,Ngardily,nort2753,North-western Warlpiri,,,,,
Ngarigu,Ngarigu,ngar1297,Ngarigu,,,,,
Ngarinyman,Ngarinyman,ngar1235,Ngarinman,,,,,
Ngarla,Ngarla,ngar1296,Ngarla,,,,,
Ngarluma,Ngarluma,ngar1287,Ngarluma,,,,,
Ngarrindjeri,Ngarrindjeri,narr1259,Narrinyeri,,,,,
Ngawun,Ngawun,ngaw1240,Ngawun,,,,,
Ngiyambaa,Ngiyambaa,wang1291,Ngiyambaa,,,,,
Ngunawal,Ngunawal,ngun1277,Ngunawal,,,,,
Nhanta,Nhanta,nhan1238,Nhanda,,,,,
Nhirrpi,Nhirrpi,nhir1234,Nhirrpi,,,,,
NorthernMangarla,Northern Mangarla,mang1383,Mangala,,,,,
NorthernNyangumarta,Northern Nyangumarta,nort2754,Northern Coastal Nyangumarta,,,,,
Nyamal,Nyamal,nyam1271,Nyamal,,,,,
Nyangumarta,Nyangumarta,nyan1301,Nyangumarta,,,,,
Nyungar,Nyungar,nyun1247,Nyunga,,,,,
Paakantyi,Paakantyi,darl1243,Paakantyi,,,,,
Pakanh,Pakanh,paka1251,Pakanha,,,,,
Pallanganmiddang,Pallanganmiddang,pall1243,Pallanganmiddang,,,,,
Panyjima,Panyjima,pany1241,Panytyima,,,,,
Parnkala,Parnkala,bang1339,Banggarla,,,,,
Payungu,Payungu,bayu1240,Bayungu,,,,,
Piangil,Piangil,wadi1260,Wadi Wadi,,,,,
PintupiLuritja,Pintupi-Luritja,pint1250,Pintupi-Luritja,,,,,
Pirriya,Pirriya,pirr1240,Pirriya,,,,,
Pitjantjatjara,Pitjantjatjara,pitj1243,Pitjantjatjara,,,,,
PittaPitta,Pitta-Pitta,pitt1247,Pitta Pitta,,,,,
Rirratjingu,Rirratjingu,rirr1238,Rirratjingu,,,,,
Ritharrngu,Ritharrngu,rita1239,Ritarungo,,,,,
SouthernWalmajarri,Southern Walmajarri,walm1241,Walmajarri,,,,,
Thalanyji,Thalanyji,dhal1245,Dhalandji,,,,,
Tharrgari,Tharrgari,dhar1247,Dhargari,,,,,
Umpila,Umpila,umpi1239,Umpila,,,,,
Wajarri,Wajarri,waja1257,Wajarri,,,,,
Wakaya,Wakaya,waga1260,Wagaya,,,,,
WalmajarriBilliluna,WalmajarriBilliluna,, ,,,,,
WalmajarriHR,WalmajarriHR,, ,,,,,
WalmajarriNW,WalmajarriNW,, ,,,,,
Wangkangurru,Wangkangurru,wang1290,Wangganguru,,,,,
Wangkatja,Wangkatja,pint1251,Pintiini,,,,,
Wangkayutyuru,Wangkayutyuru,wang1289,Wanggamala,,,,,
Wangkumara,Wangkumara,wong1246,Wangkumara,,,,,
WangkumaraMcDWur,WangkumaraMcDWur,,,,,,,
Wardandi,Wardandi,ward1248,Wardandi,,,,,
Wargamay,Wargamay,warr1255,Warrgamay,,,,,
Warlmanpa,Warlmanpa,warl1255,Warlmanpa,,,,,
Warlpiri,Warlpiri,warl1254,Warlpiri,,,,,
Warluwarra,Warluwarra,warl1256,Warluwara,,,,,
Warnman,Warnman,wanm1242,Wanman,,,,,
Warriyangga,Warriyangga,wari1262,Wariyangga,,,,,
Warumungu,Warumungu,waru1265,Warumungu,,,,,
Warungu,Warungu,waru1264,Warrungo,,,,,
Wathawurrung,Wathawurrung,wath1238,Wathawurrung,,,,,
Wathiwathi,Wathiwathi,wadi1249,Wadiwadi,,,,,
Watjuk,Watjuk,waju1234,Wajuk,,,,,
WesternArrarnta,Western Arrarnta,west2441,Western Arrarnta,,,,,
WikMungkan,Wik Mungkan,wikm1247,Wik-Mungkan,,,,,
Wiradjuri,Wiradjuri,wira1262,Wiradhuri,,,,,
Wirangu,Wirangu,wira1265,Wirangu-Nauo,,,,,
Woiwurrung,Woiwurrung,woiw1238,Woiwurrung,,,,,
Wulguru,Wulguru,wulg1239,Wulguru,,,,,
YabulaYabula,Yabula Yabula,yabu1234,Yabula Yabula,,,,,
Yagara,Yagara,yaga1262,Yagara,,,,,
Yalarnnga,Yalarnnga,yala1262,Yalarnnga,,,,,
Yannhangu,Yan-nhangu,yann1237,Yan-nhangu,,,,,
Yandruwandha,Yandruwandha,yand1253,Yandruwandha,,,,,
Yanyuwa,Yanyuwa,yany1243,Yanyuwa,,,,,
Yarluyandi,Yarluyandi,yarl1238,Yarluyandi,,,,,
Yawarrawarrka,Yawarrawarrka,yawa1258,Yawarawarga,,,,,
Yidiny,Yidiny,yidi1250,Yidiñ,,,,,
Yindjibarndi,Yindjibarndi,yind1247,Yindjibarndi,,,,,
Yindjilandji,Yindjilandji,yind1248,Yindjilandji,,,,,
Yiningay,Yiningay,bidy1243,Bidyara,,,,,
Yirandali,Yirandali,yira1239,Yirandhali,,,,,
YortaYorta,Yorta Yorta,yort1237,Yorta Yorta,,,,,
Yugambeh,Yugambeh,yuga1244,Yugambal,,,,,
Yulparija,Yulparija,yulp1238,Yulparitja,,,,,
Yuwaalaraay,Yuwaalaraay,yuwa1242,Yuwaalaraay,,,,,
