ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
184,,kukatj,again,nyinyj,nyinyj,ɲ i ɲ c,,Bowern2012,,
185,,kukatj,again,nyinyj,nyinyj,ɲ i ɲ c,,Bowern2012,,
186,,kukatja,again,palunya,palunya,p a l u ɲ a,,Bowern2012,,
187,,kukuyalanji,again,baja,baja,b a c a,,Bowern2012,,
188,,kungadutyi,again,kaNHa,kaNHa,k a ŋ a,,Bowern2012,,
189,,kurtjar,again,ooet,ooet,oː e t,,Bowern2012,,
190,,kuukuyau,again,kuyi,kuyi,k u j i,,Bowern2012,,
191,,mabuiag,again,lak,lak,l a k,,Bowern2012,,
192,,mangalamck,again,yalpara,yalpara,j a l p a ɹ a,,Bowern2012,,
193,,margany,again,gala,gala,g a l a,,Bowern2012,,
194,,martuwangka,again,wituka,wituka,w i t u k a,,Bowern2012,,
195,,mudburra,again,jandarni,jandarni,c a n d a ɳ i,,Bowern2012,,
196,,mudburramcc,again,jandarni,jandarni,c a n d a ɳ i,,Bowern2012,,
197,,muruwari,again,ngarlu,ngarlu,ŋ a ɭ u,,Bowern2012,,
198,,narrungga,again,guridu,guridu,g u ɹ i d u,,Bowern2012,,
199,,nggoimwoi,again,noojong,noojong,n oː c o ŋ,,Bowern2012,,
200,,ngaanyatjarra,again,puru,puru,p u ɹ u,,Bowern2012,,
201,,ngadjumaya,again,tjambarra,tjambarra,t c a m b a r a,,Bowern2012,,
202,,ngamini,again,kalara,kalara,k a l a ɹ a,,Bowern2012,,
203,,ngardily,again,maya,maya,m a j a,,Bowern2012,,
204,,ngarla,again,kurturl,kurturl,k u ʈ u ɭ,,Bowern2012,,
205,,ngarluma,again,ngardilyilba,ngardilyilba,ŋ a ɖ i l j i l b a,,Bowern2012,,
206,,ngarrindjeri,again,-unganyi,-unganyi,u ŋ a ɲ i,,Bowern2012,,
207,,ngiyambaa,again,-aalikirri,-aalikirri,aː l i k i r i,,Bowern2012,,
208,,ngunawal,again,bulu,bulu,b u l u,,Bowern2012,,
209,,nhanta,again,yanggarda,yanggarda,j a ŋ g a ɖ a,,Bowern2012,,
210,,northernmangarla,again,yalparra,yalparra,j a l p a r a,,Bowern2012,,
211,,northernnyangumarta,again,yarrana,yarrana,j a r a n a,,Bowern2012,,
212,,nyangumarta,again,kin,kin,k i n,,Bowern2012,,
213,,nyungar,again,kar-ro,kar-ro,k a ɹ ɹ o,,Bowern2012,,
214,,paakantyi,again,buḻḏa-buḻḏa-,buḻḏa-buḻḏa-,b u ɭ ɖ a b u ɭ ɖ a,,Bowern2012,,
215,,panyjima,again,ngarndamu,ngarndamu,ŋ a ɳ d a m u,,Bowern2012,,
216,,parnkala,again,pulta,pulta,p u l t a,,Bowern2012,,
217,,payungu,again,pardirri,pardirri,p a ɖ i r i,,Bowern2012,,
218,,pintupiluritja,again,puru,puru,p u ɹ u,,Bowern2012,,
219,,pitjantjatjara,again,piruku,piruku,p i ɹ u k u,,Bowern2012,,
220,,pittapitta,again,lhayingurru,lhayingurru,l̪ a j i ŋ u r u,,Bowern2012,,
221,,ritharrngu,again,bulu,bulu,b u l u,,Bowern2012,,
222,,umpila,again,kuyi,kuyi,k u j i,,Bowern2012,,
223,,wajarri,again,mala,mala,m a l a,,Bowern2012,,
224,,walmajarrihr,again,yarnta,yarnta,j a ɳ t a,,Bowern2012,,
225,,walmajarrihr,again,yarntarni,yarntarni,j a ɳ t a ɳ i,,Bowern2012,,
226,,walmajarrihr,again,yarntawarlany,yarntawarlany,j a ɳ t a w a ɭ a ɲ,,Bowern2012,,
227,,walmajarrihr,again,yarntawurti,yarntawurti,j a ɳ t a w u ʈ i,,Bowern2012,,
228,,wangkangurru,again,kalja,kalja,k a l c a,,Bowern2012,,
229,,wangkatja,again,kalki,kalki,k a l k i,,Bowern2012,,
230,,wangkumara,again,yandru,yandru,j a n d ɹ u,,Bowern2012,,
231,,wardandi,again,nudag guran,nudag guran,n u d a g _ g u ɹ a n,,Bowern2012,,
232,,warlmanpa,again,yarta,yarta,j a ʈ a,,Bowern2012,,
233,,warlpiri,again,maya,maya,m a j a,,Bowern2012,,
234,,warluwarra,again,karra,karra,k a r a,,Bowern2012,,
235,,warnman,again,yalajaja,yalajaja,j a l a c a c a,,Bowern2012,,
236,,warriyangga,again,parru,parru,p a r u,,Bowern2012,,
237,,warumungu,again,alamparl,alamparl,a l a m p a ɭ,,Bowern2012,,
238,,warumungu,again,alampamparl,alampamparl,a l a m p a m p a ɭ,,Bowern2012,,
239,,warumungu,again,mamparl,mamparl,m a m p a ɭ,,Bowern2012,,
240,,warungu,again,ganan,ganan,g a n a n,,Bowern2012,,
241,,watjuk,again,karru,karru,k a r u,,Bowern2012,,
242,,westernarrarnta,again,wethe alkwere,wethe alkwere,w e t̪ e _ a l kʷ e ɹ e,,Bowern2012,,
243,,wikmungkan,again,putham,putham,p u t̪ a m,,Bowern2012,,
244,,wiradjuri,again,Alinga,Alinga,a l i ŋ a,,Bowern2012,,
245,,wirangu,again,yakulu,yakulu,j a k u l u,,Bowern2012,,
246,,woiwurrung,again,dulu,dulu,d u l u,,Bowern2012,,
247,,yalarnnga,again,kamu,kamu,k a m u,,Bowern2012,,
248,,yannhangu,again,rathabi,rathabi,ɹ a t̪ a b i,,Bowern2012,,
249,,yandruwandha,again,puthakurnu,puthakurnu,p u t̪ a k u ɳ u,,Bowern2012,,
250,,yanyuwa,again,yurrulu,yurrulu,j u r u l u,,Bowern2012,,
251,,yarluyandi,again,yada,yada,j a d a,,Bowern2012,,
252,,yawarrawarrka,again,kanpa,kanpa,k a n p a,,Bowern2012,,
253,,yindjibarndi,again,ngardimu,ngardimu,ŋ a ɖ i m u,,Bowern2012,,
254,,yugambeh,again,kurrull,kurrull,k u r u lː,,Bowern2012,,
255,,yulparija,again,wituka,wituka,w i t u k a,,Bowern2012,,
256,,yuwaalaraay,again,yaluu,yaluu,j a l uː,,Bowern2012,,
257,,adnyamathanha,all,wapu,wapu,w a p u,,Bowern2012,,
258,,alyawarr,all,engkerr,engkerr,e ŋ k e r,,Bowern2012,,
259,,arabana,all,pratjanta,pratjanta,p ɹ a t c a n t a,,Bowern2012,,
260,,awabakal,all,yandin,yandin,j a n d i n,,Bowern2012,,
261,,bandjalang,all,gumbih,gumbih,g u m b i h,,Bowern2012,,
262,,batyala,all,sbira-lu,sbira-lu,s b i ɹ a l u,,Bowern2012,,
263,,bidyaragungabula,all,mumba,mumba,m u m b a,,Bowern2012,,
264,,bilinarra,all,burrb-barni,burrb-barni,b u r b b a ɳ i,,Bowern2012,,
265,,biri,all,waŋgarany,waŋgarany,w a ŋ g a ɹ a ɲ,,Bowern2012,,
266,,birrpayi,all,gorry,gorry,g o r j,,Bowern2012,,
267,,dhangu,all,warrpam',warrpam',w a r p a m ʔ,,Bowern2012,,
268,,dhuwal,all,warrpam',warrpam',w a r p a m ʔ,,Bowern2012,,
269,,dhuwala,all,warrpam',warrpam',w a r p a m ʔ,,Bowern2012,,
270,,diyari,all,parrjarna,parrjarna,p a r c a ɳ a,,Bowern2012,,
271,,djabugay,all,nyingay-jada,nyingay-jada,ɲ i ŋ a j c a d a,,Bowern2012,,
272,,djambarrpuyngu,all,bukmak,bukmak,b u k m a k,,Bowern2012,,
273,,djapu,all,warrpam',warrpam',w a r p a m ʔ,,Bowern2012,,
274,,djinang,all,ngayama,ngayama,ŋ a j a m a,,Bowern2012,,
275,,durubul,all,ngambila,ngambila,ŋ a m b i l a,,Bowern2012,,
276,,dyirbal,all,dyana,dyana,d j a n a,,Bowern2012,,
277,,gamilaraay,all,ganu,ganu,g a n u,,Bowern2012,,
278,,goorenggooreng,all,nullingoo,nullingoo,n u lː i ŋ oː,,Bowern2012,,
279,,gumatj,all,bukmak,bukmak,b u k m a k,,Bowern2012,,
280,,gumbaynggir,all,biin,biin,b iː n,,Bowern2012,,
281,,gunditjmara,all,kiangjeetch,kiangjeetch,k i a ŋ c eː t c,,Bowern2012,,
282,,gundungurra,all,darh´gâng,darh´gâng,d a r ʔ g a ŋ,,Bowern2012,,
283,,gunya,all,gurrugurru,gurrugurru,g u r u g u r u,,Bowern2012,,
284,,gupapuyngu,all,warrpam',warrpam',w a r p a m ʔ,,Bowern2012,,
285,,gurindji,all,purrpparni,purrpparni,p u r pː a ɳ i,,Bowern2012,,
286,,guuguyimidhirr,all,warkanobungo,warkanobungo,w a ɹ k a n o b u ŋ o,,Bowern2012,,
287,,guyani,all,kuru,kuru,k u ɹ u,,Bowern2012,,
288,,jaru,all,wanyjuwurrajarra,wanyjuwurrajarra,w a ɲ c u w u r a c a r a,,Bowern2012,,
289,,jiwarli,all,-rdan,-rdan,ɖ a n,,Bowern2012,,
290,,kamilaroi,all,Guno,Guno,g u n o,,Bowern2012,,
291,,karajarri,all,wakaj,wakaj,w a k a c,,Bowern2012,,
292,,karajarrinw,all,wirdjado,wirdjado,w i ɖ c a d o,,Bowern2012,,
293,,kariyarra,all,julu,julu,c u l u,,Bowern2012,,
294,,kartujarra,all,yarnngala,yarnngala,j a ɳ ŋ a l a,,Bowern2012,,
295,,kaurna,all,partanna,partanna,p a ʈ a nː a,,Bowern2012,,
296,,kukatja,all,laltu,laltu,l a l t u,,Bowern2012,,
297,,kukuyalanji,all,wubul,wubul,w u b u l,,Bowern2012,,
298,,kungadutyi,all,marru,marru,m a r u,,Bowern2012,,
299,,kurrama,all,julukurta,julukurta,c u l u k u ʈ a,,Bowern2012,,
300,,kurtjar,all,wok,wok,w o k,,Bowern2012,,
301,,kurtjar,all,bhaarr,bhaarr,β aː r,,Bowern2012,,
302,,kuukuyau,all,mukamukan,mukamukan,m u k a m u k a n,,Bowern2012,,
303,,mabuiag,all,mura,mura,m u ɹ a,,Bowern2012,,
304,,mangalamck,all,wakaj,wakaj,w a k a c,,Bowern2012,,
305,,mangalanw,all,wagadj,wagadj,w a g a d c,,Bowern2012,,
306,,margany,all,birriny,birriny,b i r i ɲ,,Bowern2012,,
307,,martuwangka,all,yarnnga,yarnnga,j a ɳ ŋ a,,Bowern2012,,
308,,mbabaram,all,arrwa,arrwa,a r w a,,Bowern2012,,
309,,minjungbal,all,garal-bu,garal-bu,g a ɹ a l b u,,Bowern2012,,
310,,mountfreelingdiyari,all,parchana,parchana,p a ɹ c a n a,,Bowern2012,,
311,,mudburra,all,kuwanyja,kuwanyja,k u w a ɲ c a,,Bowern2012,,
312,,mudburramcc,all,burrb,burrb,b u r b,,Bowern2012,,
313,,muruwari,all,kurru-kurru,kurru-kurru,k u r u k u r u,,Bowern2012,,
314,,narrungga,all,baddana,baddana,b a dː a n a,,Bowern2012,,
315,,ngaanyatjarra,all,pirninyartu,pirninyartu,p i ɳ i ɲ a ʈ u,,Bowern2012,,
316,,ngaiawang,all,m#uppo,m#uppo,m _ u pː o,,Bowern2012,,
317,,ngamini,all,parrtyana,parrtyana,p a r c a n a,,Bowern2012,,
318,,ngardily,all,lurrij,lurrij,l u r i c,,Bowern2012,,
319,,ngarluma,all,jurlu,jurlu,c u ɭ u,,Bowern2012,,
320,,ngarrindjeri,all,tulda,tulda,t u l d a,,Bowern2012,,
321,,ngiyambaa,all,pungkupu,pungkupu,p u ŋ k u p u,,Bowern2012,,
322,,nhanta,all,wawulya,wawulya,w a w u l j a,,Bowern2012,,
323,,northernnyangumarta,all,wirr,wirr,w i r,,Bowern2012,,
324,,nyamal,all,wiirr,wiirr,w iː r,,Bowern2012,,
325,,nyangumarta,all,wirr,wirr,w i r,,Bowern2012,,
326,,nyungar,all,bun-dung,bun-dung,b u n d u ŋ,,Bowern2012,,
327,,paakantyi,all,guda-guda,guda-guda,g u d a g u d a,,Bowern2012,,
328,,panyjima,all,jurlu,jurlu,c u ɭ u,,Bowern2012,,
329,,parnkala,all,padluyunu,padluyunu,p a d l u j u n u,,Bowern2012,,
330,,payungu,all,wurrayimpa,wurrayimpa,w u r a j i m p a,,Bowern2012,,
331,,pintupiluritja,all,yapuwarra,yapuwarra,j a p u w a r a,,Bowern2012,,
332,,pitjantjatjara,all,uwankara,uwankara,u w a n k a ɹ a,,Bowern2012,,
333,,pitjantjatjara,all,winki,winki,w i n k i,,Bowern2012,,
334,,rirratjingu,all,bukmak,bukmak,b u k m a k,,Bowern2012,,
335,,ritharrngu,all,warrpam',warrpam',w a r p a m ʔ,,Bowern2012,,
336,,umpila,all,kulimaku,kulimaku,k u l i m a k u,,Bowern2012,,
337,,wajarri,all,yalyba,yalyba,j a l j b a,,Bowern2012,,
338,,wakaya,all,mukerl,mukerl,m u k e ɭ,,Bowern2012,,
339,,walmajarribilliluna,all,palkuru,palkuru,p a l k u ɹ u,,Bowern2012,,
340,,walmajarrihr,all,nukarni,nukarni,n u k a ɳ i,,Bowern2012,,
